0,1,2,3,PROFILE_N
-2.5697249970997307,-2.698724283826187,-2.4285092204178924,-0.9762402955406788,1.0
-4.368731992253279,-0.21226594132264132,4.088105079596321,2.750766831491751,1.0
1.0244930140181667,-3.8348466817598124,2.570697353963432,-0.5450105816085149,3.0
1.0331221533852326,-2.9606288997513657,0.2664071074550991,0.035566367731625394,3.0
-1.6282756840613013,-2.0046724054975624,1.4348174490691599,0.04844883361421176,2.0
6.54864914155913,2.1911556715088674,3.1817411441819714,0.4990421721931388,2.0
-4.185415298671426,1.8779712762613667,-2.250207750428834,5.910848031686944,1.0
-1.5411031903775951,-1.7668634163658647,0.20752607674051984,0.2555000714493374,2.0
2.151314822428379,-0.2668293679068732,-2.2725013161811938,0.556315519869313,2.0
-1.5739786953423018,-3.00293288822338,-0.3199018357941942,0.028809777718776054,2.0
9.940131276987028,5.639190494261638,-0.042433664276597824,0.5084380847205747,3.0
1.4591982890480621,-1.6686740849304027,-0.3508132897393849,-0.04373969853472279,3.0
3.226685228783614,-0.7743192812887778,4.266738500801115,0.46016468830290785,3.0
-1.501019285886521,-0.5382913255221401,0.934485991942761,-0.7284824370892151,1.0
-2.147252556715582,-2.0904763122745207,2.910525820008909,0.2846695115452312,1.0
1.7353537281619003,-0.02926104150145152,-1.738016947231346,-0.3082219371354143,2.0
7.315253450708673,-2.5479849538467962,-2.823011405692293,-0.8564324725097778,5.0
10.671221790557892,6.717886722633298,-0.956263712732307,1.156302833577207,4.0
5.344206761779418,4.682877012798031,-0.1778192630973639,-0.2821918862650438,1.0
-2.7494816017874557,-5.061998639951416,0.8022084793665237,-0.6400314938659453,3.0
-4.556271122821202,2.5310448413233417,-2.8605436787246052,5.143742500138436,1.0
-0.39382373527711245,-4.716666274115262,0.9323139317462178,0.552856598443747,3.0
0.08238792348635848,-2.3470591599049495,-2.9771114810511103,1.0247256588126425,2.0
-6.956057118247989,8.503801996658565,1.2937688523672544,-0.17569672317730703,1.0
14.006730901818347,10.040474074500485,1.0017918061521576,-0.3614028544285642,3.0
1.4138689103178799,-0.46715112816419396,0.6214315671633256,-1.1163544808301313,2.0
-0.5645613463523131,-2.580446467353666,-0.29719293754498194,0.2567020803454283,2.0
0.6014045730877884,-1.7562179280263195,2.1470114412576997,-0.25853145790186205,2.0
-2.552814398709487,-2.619714738746424,1.3287532118005985,0.3659616268985203,2.0
5.803330786270701,3.4420189663501985,1.4328264506511244,0.5444650577741224,2.0
2.3510723744137834,-0.43373694321019457,-2.077991570896852,-0.2547919984115795,3.0
-0.6000723846819865,-2.31795251396289,-1.0752657780660573,0.2957760014688037,2.0
-10.62606105796444,5.15960492162138,0.23243993061335003,-0.5245906698199526,1.0
-0.5395075674564647,-3.156204246982488,1.51216270469441,-0.31964680501065224,3.0
-2.1289390873116343,-2.039922005068382,-1.200830919805119,-0.9390445005507629,1.0
-1.0045173021528788,-6.484322648204577,-0.6105976048751076,-0.5856734014950766,4.0
-1.2041739599292343,-2.657365673864115,1.6309411037696195,0.23564261493510552,2.0
4.359083105683493,1.6590614214936301,-1.7614262294263887,0.6988929978059161,2.0
8.596765180909134,2.2513904561502263,1.13320971103938,-1.3619186001316743,4.0
0.19574750557007828,-1.9606405136930734,-0.2543879304545401,0.17807872783194062,2.0
-0.9089780185778927,-3.243772185051224,2.456072978717602,0.8111803767052631,2.0
-8.744111553478374,6.708888229641003,-1.207986156812331,-0.15347176486878714,1.0
0.06923672986594205,-4.174045532002604,-1.802349666518111,-0.39002221327041325,3.0
-2.9067759719420954,-2.1861453579784107,1.2801834710683313,-0.06680629185331395,2.0
0.4103255985840631,-0.7659131804861681,0.14398817943870415,-0.5469480152734928,2.0
2.9880281934939594,2.3168056192400224,4.816282268753046,0.20670314778059748,1.0
-2.338194307944854,-2.0537218112759406,-0.6471296374947302,-0.24813309699460892,2.0
-0.47984382156260197,-1.463302695686865,0.4733845913817311,-0.10705324063312868,2.0
-1.9934717489936773,-2.4822866958365672,-0.37910622566773255,-0.9958231440743495,1.0
-1.9971292061575283,-2.0068918348952782,2.34057435607397,-0.7207810680662758,2.0
-0.7753644435643385,-2.0552492466521772,-1.1308408491761988,-0.2748640215463778,2.0
-11.340663215923433,4.7634614412374345,-0.5840384975061491,-0.4134876462914747,1.0
-0.788192532842416,-3.116794609411728,1.6700165385179273,0.2704081292627822,2.0
4.831116980744866,-1.2726390412064579,1.0819209930105909,-1.0738330465800523,5.0
-0.31183873486842,-3.5163130395710107,-2.6314049316465282,0.09766673164490104,3.0
1.3087232862505924,-0.9977114654226016,-1.9483401441338042,-0.0036814110465050467,2.0
-1.4592506080754704,-1.1469461115845736,2.559346429559671,-0.6719883075770136,2.0
1.877810968860832,0.03901813267714079,-2.3012011152277734,0.24944834320568957,1.0
0.9911420163146781,-2.332318542538225,-1.5757007313817062,1.079352263797751,2.0
-0.7573156484576854,-1.084398859312981,0.20557923405508555,-0.34740115512526837,1.0
0.875900935119988,1.6244066345736514,0.527599327672096,-0.48754486722664075,1.0
0.45991127663216885,0.005897017179124378,-2.0605649533257915,-0.8165020234017698,1.0
-4.475288420772838,-3.635032170470892,1.5961673624628023,0.3163648035381906,2.0
3.8164249444891647,1.5755367839443613,0.34030036893932525,-1.2870157001229334,3.0
-1.39826914354734,-1.124708682663462,2.121428962835987,-0.862968207027647,1.0
-0.6942084227013078,-2.728905902613773,0.50772906771766,-0.06827511048896086,2.0
-8.484526453370925,3.8918474500522473,1.4610667313531214,-3.469146159426357,1.0
-0.9071722073769131,-1.2815110422986635,1.234382342333475,0.6832863147167139,2.0
0.10235995245200726,-1.6048321109758072,-0.8556761533957,0.10697606653046697,2.0
-3.6181236720327776,-3.308206628051966,2.4151598005470105,-0.611264987130116,1.0
17.37122306778534,6.853815946131287,-0.2690988454387743,-1.0736691750881076,5.0
-1.2935509453901006,-1.7488078987794282,-0.5728038159478673,-0.30724788053837165,2.0
0.40877327776115546,-3.1607347748873287,-1.7874388243258075,0.3591889228966381,2.0
-2.199947346532715,-1.3110616564016098,1.1528976624976808,-0.9008117723970378,2.0
-0.09000601266756936,-0.9037384284495418,-2.2595731220047197,-0.5832534258916001,2.0
1.587372914721057,-1.9854085542944357,-0.18437199334531346,0.08797278400746654,3.0
-2.5158989293262106,-2.636954572341981,1.3254809949311677,0.023105107958198378,1.0
7.763163375645389,4.816980519422483,4.527584728502973,-0.3521390322753715,3.0
0.7723265655731643,-1.4034585880353865,0.9630360902155912,-0.30877736858525573,3.0
5.0710643372235324,11.06412965047755,3.4399980676406785,5.7667558150362845,1.0
-8.725867766911414,6.688612211866688,-1.2092352992585982,-0.4907845610252645,1.0
-2.595240115237301,-1.7449313700704354,-0.6799687434527574,-1.1255488397452187,2.0
0.683744023278994,-3.2050862156388327,1.9593478575477532,-0.6768664455103153,3.0
2.3153507331578647,2.339827014754724,2.8305062478763383,-0.3744216506539127,1.0
-4.265261589322149,0.7388676153900684,-2.9988112774980458,6.97075484609705,1.0
0.8166125612474902,-6.12196029488017,1.2961439024835588,-0.8826457549722622,4.0
3.391417868035117,1.7211434823411438,1.113711289260025,-0.00252058404362502,2.0
-2.7532426127550473,2.18927599838459,-3.099500321502632,6.526444583461836,2.0
0.44163475311337863,-0.7929337452358695,-0.061910920202414316,0.8822362879156661,2.0
-0.40559855601369854,-4.007564158324298,3.279330864073773,-0.21693487866486216,3.0
0.44300668716298497,-1.3415121286017717,1.5318562523176855,1.0269408077531823,2.0
1.7862428034300857,-1.5573005898623997,-1.8962328955368586,0.471766558846987,2.0
4.332741194523168,-0.04897224206145463,-0.7186247398263554,-0.3749241551719574,3.0
-8.758929272266414,6.701342523068725,-1.1912283457361066,-0.14775581641779653,1.0
-2.208130394823596,-3.027285423999757,1.7864765066339394,0.1700722019163978,2.0
-0.18331530214967617,-3.287098854770878,0.34981406078584726,0.9925032358654126,2.0
0.758722503744693,-2.3998973193020134,-0.5687459004762869,0.5542298027604535,4.0
-7.370485527659362,7.430855111657814,-3.5010464342877072,-0.18111776188922044,1.0
3.905044498919079,-3.2204512607008375,0.8818105528265842,-0.8394739689024528,4.0
11.942299589509544,4.59642040510042,1.1215500828907756,-0.02344157588216264,4.0
1.2377833764202057,-0.9671969510133533,-1.941413429848258,1.3743354917337955,2.0
-1.6078860830539492,-2.7333966171247246,3.1856835093555853,0.6891875367832887,2.0
4.255848699396977,2.8979491243817104,3.513695788028492,0.2764916239221413,2.0
-0.5536781310599359,-2.856210199009772,0.5149061447702674,-1.637793830570168,4.0
-1.6821139100732048,-0.8879266773622304,2.3207749928485852,0.2012032785953027,2.0
-0.3054763577614352,-3.566496319966821,1.692728289743439,-0.6981457964857337,3.0
7.524101306236442,4.436389300102279,-2.1564007747796174,0.17601368682687182,2.0
1.0691601729996179,-2.2282768604927683,2.167602682735101,-0.3774508617645036,3.0
11.223528212575637,4.2636491352965065,0.062144412654500915,0.31613981393281637,4.0
-8.248126577650096,6.995482682255717,0.8466996128557198,-0.33872682715215907,1.0
1.7521490518409577,-2.6757657452479457,-2.865386380265676,-0.017761745459399556,3.0
-10.400645122621297,5.84133890057267,2.023990560759292,-0.412270802716466,1.0
2.1300982279747718,-1.6654395574936487,-2.65459430432708,0.09327881216747531,4.0
-0.922365291358289,-3.2592256725266635,2.6747545880052166,-0.1093822584758413,2.0
-3.471737091388289,-2.987826873912733,1.0429327940398403,-0.09797319581790431,1.0
0.3552872087854521,-3.3379361202916757,-1.2108205119655762,0.8149071646567163,2.0
5.1700942425762575,-0.9325242308690059,-1.0572576345681404,-0.05899794066508205,3.0
0.01277034634186693,-4.625482397644857,-0.6250603054775745,-0.39901253343470766,3.0
-9.061546426568825,6.313011872930739,0.530372863399823,-0.25670118962771055,1.0
-5.662304842897123,1.524944595645848,-0.7537038951664184,5.583703068003497,1.0
-0.9461765700987075,-1.6628534554077012,-1.7182890452217126,-0.17862071462723575,2.0
1.58843950506404,-1.2873864675243614,-1.9327695392856203,-0.023045314236028427,2.0
-9.4490833147839,3.3569244754054965,1.546312496834864,-3.6465698137652844,1.0
2.2818751915515376,-2.829022239568457,0.12411451299282523,-0.028245171581227257,4.0
-5.714375437044164,9.167546385066297,-0.6479146075743101,-0.15890273310283828,1.0
-0.988874992361354,-0.6931070776635397,-0.15489687781519468,0.3894312303328773,1.0
10.27172065228449,1.4191376998148966,-1.6891202242005765,-0.6091306773350041,5.0
-0.2143828526212588,-3.296645197116133,0.5663874687383974,1.1425178457642446,5.0
3.191054632582839,-1.6775653463534643,2.712745611143655,-0.1974722300301824,3.0
2.149018716641418,-2.740172489128582,0.5384601539470911,0.46484215152386243,3.0
1.042143824461678,-1.19048091063419,-0.6057838351558334,-0.06221246235482593,2.0
0.6768824493862656,-1.5232912076870344,-2.7562273072856707,0.15664873649896918,2.0
-1.5839509241508418,-1.224349572211344,-0.970624784613918,0.20810911918195907,2.0
-1.4742272656217996,-2.1942059604613213,-2.75391816647177,-0.959954963195231,1.0
1.9390569273161153,0.7253370561527785,-0.38009228098893943,-0.2005892107699605,2.0
0.12119266657804356,-4.066831230649794,-2.55368274046634,0.18115762724113305,2.0
-5.163113994593847,2.1866288952122277,0.04642652365240393,5.515961035203174,1.0
2.662047776287241,-3.9293209682740566,-1.9936587402841566,-0.8151122001628097,3.0
-8.375153958104526,7.116129650795916,-3.3760344070691386,-0.3328247022209016,1.0
-1.584309247846923,-3.4320007593355446,0.838602337088616,-0.019359694494517354,2.0
-0.3518931069815141,-0.6516106222093313,2.0272311734110944,-0.04042965279857506,2.0
1.5980680173313484,-3.261510435120623,-0.5062838688144102,-0.5660706688830551,3.0
-0.19800592605061873,-0.3373544966583636,0.8749928679598381,-0.6294898703805131,1.0
-1.35099121335712,-1.2023500008481562,-1.7512641379914091,-0.9553238736938443,2.0
-1.0430335434885714,-4.057819410827057,0.899797320947666,0.59528255316434,2.0
-1.9923963220002032,-1.4847200441997848,0.9461284822620734,-0.5815934456949515,1.0
7.8604221320236585,2.105195664198722,3.602385848458926,-0.7243954843591266,3.0
0.48374024626651696,-3.4651741947296335,-1.191071870067485,-0.05538748182991283,3.0
-8.270776042821675,6.932319443464831,-3.326569734275533,-0.1185364943564975,1.0
6.4116128549752265,-0.7712036237753772,3.4131423851907647,-0.4360715052658666,4.0
3.398708678285977,-0.9874014288803313,0.41946624318886155,-0.41488726718300517,3.0
-1.8629247790402197,-2.5409190484206823,-1.0139106963682647,0.3940323272159085,2.0
1.8723081047712862,-4.012205314729612,0.477042940999968,-1.1670662757164108,3.0
-3.180286920075569,8.87554811591219,1.4161481901277342,-3.2448624278565377,1.0
-9.265024746057664,6.203939905417485,1.7441447926442388,-0.33574745147772495,1.0
-3.673788971742131,-3.1984450434865215,-1.9052808048674021,0.038408579093345795,1.0
7.152889834180757,4.651938911077472,-1.6226162233014896,-0.14594900383047404,2.0
-5.136650434315087,1.4651079124979127,-2.298873067804937,5.9095912867070455,1.0
-0.20684264974103792,-1.3633579245439433,3.654872128904954,-0.21244867821046687,1.0
-1.7026693118993734,-2.5706771482058643,-1.1424169011713423,0.10322276038426141,2.0
0.22944251302877178,-1.411995567414672,2.5427730533692823,0.1681423740021817,2.0
6.754097540596215,1.64390270298058,-0.38614899845295747,-0.6589751419163042,3.0
1.4317483343641184,-3.3624549869845493,0.2850585932109566,-0.7837114909503186,3.0
-0.5945931376052851,-3.279625035452419,1.6695901446113004,-0.6748015982112808,2.0
8.282623442175687,3.1274476964783036,-0.5110974851112525,0.35203937400433244,3.0
-2.0812883203451458,-3.4558807029149983,2.400696777881431,1.0867417415260519,2.0
-2.5023267950325536,-3.1656450423838804,2.7144218836623955,-0.08136970469834878,2.0
-1.669432048462621,-0.6394514312195719,1.7224747809890375,-0.6418343638458626,1.0
1.0775452110864587,-0.5671753644031331,1.7573684414345792,0.4185081960505051,2.0
-2.1107615590653173,-1.6432068591212916,1.5349461994499911,0.6629583761790439,1.0
-2.338023761844498,-2.318471231500088,0.16692817788764286,-0.7922338791069204,1.0
1.484747354013195,-2.65750508515934,-1.885348859205006,-0.47614026744205196,3.0
-6.2348152037086235,8.915275332077389,1.7193237919261743,-0.21210888721153784,1.0
9.132339472905993,2.2159290264534452,-0.4307608571145859,-1.4498598189481888,4.0
-2.050089320272249,-2.827436136612236,0.7618413351536449,-1.7963843845777423,3.0
-9.101729858472535,6.451474732249244,-3.5945390984988808,-0.3357250088389808,1.0
-1.6172773952401764,-3.8052826786252094,-2.113116832153928,-0.3410131294861794,2.0
-0.5106273423847707,-2.9086451791545476,4.602879631007873,-0.6574752489069463,3.0
6.186496624110683,2.4815294523372264,-1.2292593544249004,1.5316797256906836,2.0
-0.5371127038887666,-2.622151035171822,-0.6932340803275645,1.0280008301468178,1.0
0.13215049002450122,-1.366615425514063,-1.4440844801215094,-0.9828432424826666,3.0
6.787594325558334,4.245804990258774,0.9460840549008667,-0.18742033791655044,3.0
-0.731803177992213,-1.226297674598717,0.6643188607770975,0.509733080765865,2.0
-1.416969693182125,-0.8376379502672032,1.325387747399435,-1.8260548116093773,1.0
-4.906687980511506,10.40964452123867,2.1523870548005726,-0.38357899929733,1.0
2.602852113745532,0.24225411115367565,-0.8995393908498632,-0.44333604987739733,1.0
-1.405732254374012,-2.3412802106424673,-2.7185962122906435,-0.8092958304637702,1.0
-2.014523046512572,-1.491806795571544,1.3579877670629736,-0.3625245793121422,2.0
-0.4067874854503635,-1.3556262878454504,0.11452782187136777,-0.4191683898533202,1.0
-8.101473563491819,7.626215001864659,2.5580995183195436,-0.4598742081134573,1.0
-2.7230132712869133,-1.875892828663776,0.1222615505836213,-1.3626313070003755,1.0
-1.8732987702692825,-2.6335161297899523,-0.36367634493862383,-0.022002663040371913,1.0
-0.11571188738150301,-2.068708732745357,-3.2295977458929466,0.6968487037342084,2.0
5.215322947312729,-4.1880782754051955,-0.3627940864466025,-1.130309949412614,5.0
-1.1329924460411154,-2.7244470953683195,1.6346886977955055,0.43682462524279514,2.0
-6.500043616446478,1.4536851589266355,1.7273545791329339,4.937557936765989,1.0
-7.372005400281135,0.3013838332125625,-0.8783820938504383,5.0256764588439315,1.0
0.4013342003221192,-2.277650393403866,0.20669412340377147,-0.5996326055060861,2.0
0.6649595314564091,-4.650844194833476,-2.29614629413492,-0.7979873197328959,3.0
-0.6464281747781925,-0.2595418492804146,-2.313078371095576,-0.6039042967646927,1.0
9.905908554029375,4.471999020411756,-0.7962197740913444,-0.2169175902370863,3.0
-7.81923232281812,7.786288628720266,1.4244783137572452,-0.1473606981986518,1.0
0.2219334638704639,-0.5441222904755157,-0.08438992990349899,-0.23415572016653943,2.0
4.5197055055062085,-0.16137163110825087,-1.1449723988745548,-0.8722183179545664,3.0
3.518855129144683,2.057736547250233,-0.24986026243296422,0.021831386271364654,2.0
-6.421423948885986,1.7425873177768565,-3.4081113228851767,4.438742686263412,1.0
-1.8038904252482428,4.742007493156545,-0.5271111753844848,5.539640484522436,1.0
1.2465629177630395,-1.72248029855316,0.44601194898933,-0.6920618841023348,3.0
2.6167341935744695,-2.6811443353974345,-1.025445576746419,-0.4949022606141685,3.0
0.1122460954677959,-0.41629028661300627,0.10793374600963246,-0.795408551484084,2.0
3.4914642598081786,0.16308707555290142,0.7501997307811803,0.31181935408100186,2.0
2.3316921365950174,-3.8012980550587727,-1.2239718701485744,-0.960583764085047,4.0
4.398926614524694,-0.9908737217128604,-2.8999819465168213,-0.23561819992662597,3.0
14.002689690728648,7.11605963918941,0.6794031990415624,-0.5428469652074297,5.0
-1.279701293240207,-1.1160544828048693,1.7877291219255398,0.5520981838098286,1.0
5.876904010166638,3.5443565991483514,5.3760474291286995,0.37606746076339914,3.0
-5.380952066938352,6.560398329863138,-2.461578957623018,-3.2599064124542356,1.0
1.3848252797709908,-1.0736145248926492,-1.942475698462793,0.4981210539897436,3.0
1.624613026128506,-1.0169359032717686,-2.7468715446389242,-1.076881038874422,3.0
0.17478671708435073,14.717813927595575,0.117536494620637,-0.23619640588161525,1.0
2.4767238325644976,-3.198583925990825,-3.607461139101197,0.113537121859193,3.0
-2.2320511430382313,-2.0082490282864565,2.9067398665818973,-0.03917569190674153,2.0
5.809564628072399,-0.48684656396013826,0.17955151829234553,0.04465852275892582,4.0
-1.2775852576212396,-1.7980003873244925,-0.15811577418169068,-0.7160781434078097,1.0
-6.176741504327959,8.612267807421485,-1.5768505352995874,-0.24986128855485404,1.0
-1.809938034902339,-2.695985067729518,-0.3608863383888821,0.07450251902752562,2.0
1.416981506951582,-1.9505256146112924,0.47790334715841104,-0.4413721370639544,1.0
-0.5612222741043121,-3.7970309638231385,-1.038820771921028,-0.07786959615551829,3.0
-0.601762649670568,-1.873977411532168,1.8587464020924889,0.5742718206867421,2.0
8.00084165726131,0.6396037449710569,6.994453827726829,-0.8326987053942755,5.0
1.12143573499954,-2.8308299334239324,3.786073815001098,-0.4984137851178272,3.0
9.845857859321377,5.69948769626539,0.1745189636406918,0.1508696344255611,2.0
0.9199666625855629,-0.32871884305678306,-2.5841535642014164,0.3440601596357907,2.0
5.425661523613744,-0.007065800668237144,-0.28709721738189753,0.4601297451177965,3.0
0.040575215308884444,-1.0584496655368008,-2.443186144488723,0.4432680974710714,2.0
-1.21810352221651,-0.720502271339532,4.719898094568668,-0.35092340469474737,2.0
-11.658617061595773,4.609915406135622,0.7659710493872471,-0.41839114054819726,1.0
4.3393829261316315,1.4285002882278903,-0.9761177316708792,0.0797152945196645,2.0
-0.6169161834711626,-2.581811544962608,-0.07704694969227885,0.1781724086162587,2.0
6.88232097594472,1.0586623259207284,0.9748604007345931,0.1787236157654483,3.0
-1.2599647907854605,-2.571116619577301,1.6199759211002551,-0.447137160592568,2.0
-1.6037742973646727,-1.6330920167294585,0.17121591723755725,-0.4630396042245503,2.0
-0.2880253203593176,-2.385189326308103,-1.6556055071007088,0.5061648612167029,2.0
8.69753003884805,2.92499222318762,-1.2645600541605704,-0.543625401260212,4.0
-2.7097605658147,-2.210788829508407,1.1439787670711197,-0.22089424387495116,2.0
-8.971911210716614,7.187142140237234,2.288627462103374,-0.010965658829809405,1.0
-1.3072095931478755,-2.4796147084963174,1.6023637194094693,-1.306669937460591,2.0
-2.4044182395396296,-2.762908094055723,1.3415900676413304,0.7650092326944329,1.0
-6.33948148978103,8.739442367715476,-5.583196212893348,0.06365085203449003,1.0
-0.13969416049414043,-2.511963486325774,-1.8586038823396798,0.3352862839106837,2.0
0.9062214631772828,-1.3245757969374445,-0.018992472178911833,0.7587036858837403,2.0
6.241692363575555,2.7490130520205147,-2.051939257427403,0.1659308455215734,2.0
-0.8221481654546293,-1.5729858917319612,1.8149016159322091,-0.9270782448217386,2.0
-2.2126464501596153,-1.945531551716841,2.8786174183953106,-0.7564974501063503,2.0
2.2163173203109006,-2.2358460077265474,-1.065839750344655,-1.1884630903706537,3.0
-7.565807800424946,8.354083556790368,-0.5775710568655336,-0.5528258414640475,1.0
5.671620130227113,4.266001532387254,-0.32656604338352735,0.35124604455481095,2.0
-2.8964074084463607,-1.9601528065568423,0.6954546135423001,-0.4775279231511801,1.0
-3.921287982551155,-2.5054711021929905,1.0122723306634291,-0.6364966641839833,1.0
-5.645324377468374,2.220495863231658,1.5801621787966749,5.227860240653158,1.0
9.223182876935935,1.7999259702848294,0.18524138595694187,-0.2780803010212866,5.0
-2.3904972484685882,-1.2326486008115067,-2.82359372360175,-0.20861279977957228,1.0
1.0970743426431062,0.42164464222368403,-0.9996731074385921,0.2319106104212377,1.0
-1.767067305901361,-2.6685913818137372,-0.9982442311415455,1.2289633790140646,2.0
-0.6079504751810132,-0.40106340254778644,2.020505447990797,0.008274150560990309,2.0
-0.8952771607314682,-1.5069197248348893,1.8125111201573776,-0.34680174655633844,2.0
10.618203443367848,5.1071727476906315,-0.35246054443924046,-0.04150824661351212,3.0
1.6244101681925587,-1.3664878506264992,-1.9102550665346525,-0.024945143387910977,1.0
1.5539617085025532,-3.5367656338036846,0.1125921392789818,-0.16750813433814235,5.0
-0.4843454763553404,-3.364241933179155,-2.636276029615911,0.534167442618144,2.0
18.02174852798561,10.210394163663157,0.8932639489136083,-0.3524549325710212,4.0
-1.1446916471817294,-3.094966500585706,-1.322075618816038,0.04133488833762873,3.0
5.0334681582102805,0.6489505918425345,-0.8938648557365992,0.15783987412870676,2.0
-6.566390917971396,5.687280437552693,-0.7806402483597457,-3.276567737633033,1.0
-6.6408634214642355,9.21610943173972,2.2216752283563257,-0.27720340328537757,1.0
-5.347921178914527,0.6434597107576053,0.4720696511682139,6.183584361347527,1.0
-0.6197178686236107,-4.056622423342378,-0.22443569009914097,-0.227868133631443,4.0
-10.187663184171099,5.35553928340416,-1.4558652470801894,-0.5490609603044532,1.0
-1.9530568966611475,-2.7690575432494375,0.21152153798576273,-0.11434341687295442,2.0
5.2133698360934435,0.9782675229439358,-2.4745597031796147,0.06462970672794395,2.0
-3.017507305661176,-4.7629260889827645,0.36722014709186684,0.33632967948211867,2.0
1.2186831748805347,-2.4434457435879953,-1.6793303910390003,0.20960965504446014,2.0
-1.8132800226413968,-3.436516725236501,1.407017846036007,0.2691541684435595,2.0
11.083598040785347,5.5860346914814745,0.8169979194055956,0.17817062163060338,3.0
3.7241338728969895,-0.14290837955323893,1.2055329208540992,-0.15086107710014926,3.0
5.50106813719793,3.091618319226466,3.665852224416715,1.4478578871910137,2.0
3.737791150262844,0.6093896644727589,-1.1838507437022912,0.3660293115806226,2.0
11.257758900087762,3.647396448982934,1.6937117488812685,-0.03683198882413754,5.0
-5.523953975590752,2.1629624078423135,-2.9295816454228882,5.088943332914259,1.0
-3.4216953587829364,-3.4873036696475577,-1.8776459299449142,-0.4679311734740201,1.0
1.8613404386781327,-1.4186558967507341,1.8425100102564858,-0.06952964108985105,3.0
7.063285927452768,2.983757507996626,-0.7877009757317326,0.9722282411441551,2.0
-0.6414959701500078,-1.6860965605696512,-2.2960829435869496,-1.5433267653731266,3.0
-1.9057332554298274,-3.047401032807282,-3.2985982644993963,0.04250621963816987,2.0
0.7652221047175398,-2.3442024353501623,-1.0038759598258713,1.1707182400031337,2.0
3.9773026270492395,-0.2865373745782471,0.566737829481244,-0.058391536851243604,3.0
3.115602495849023,-0.9006170092546312,0.9694365298454939,-0.3975750929279065,3.0
-0.00823676785935563,-3.1659152540983775,-0.6562039208019202,0.637049642967434,2.0
0.3294577479939039,-1.3664543693772806,-2.209102616808134,-0.029685279891751352,2.0
-0.5622503602317938,-2.1587037214515936,2.4491806216229928,0.17687672361638598,1.0
