0,1,2,3
-1.575680730870646,-2.4357013812670285,-1.9400609908538249,0.12446692447744231
-1.6787862177977206,-2.319087031273885,-1.9425891642236732,0.7878527939884835
1.8359352701178688,-2.920650265859191,2.0988482123988668,-0.7574657666785292
-7.857390363053995,7.418531018701479,-1.7367075382657977,-0.4482831281051059
-7.63078915247876,7.843443496240236,0.6378973296649453,-0.46035766655058197
2.2490763453381493,-3.0570057091491507,0.9203198840838123,-0.1427343247113103
0.5117165983877704,-1.5815688395966347,2.1124227421342345,-0.5926372560760037
-2.906133353500705,-2.1406792095683085,1.268230139411043,-0.6695109642110634
-2.2297503501412574,-0.4541533055782814,-1.2565364912643264,-0.4629035463428103
-0.7308621776272529,-1.6666547919921793,-2.476378109288831,0.13762845722712927
0.827624419726939,-3.813324534203264,-1.177224195817628,0.13009906587030445
-11.67390820629863,4.349692428328732,1.3676214104195534,-0.5417447245974477
-5.578121291638414,9.22782736794571,-1.1995111260880016,-0.16324886429701785
-4.614329745838601,7.220230258754875,-2.449622342582378,-3.552234191351941
-7.781861016672553,7.775616806788554,1.2062516592548655,-0.45029558690539206
-1.189725167661045,-0.7429434366116319,0.6232338546976955,0.2349215665884773
0.19543191855120187,-1.1620323758375237,-2.253802164320305,-0.8407096712888884
-2.3761934170457137,-2.4682600560132713,0.5220352152403563,-0.49979209428034194
3.365318799030877,-0.3773719607677949,-1.406171668739597,-0.026996944195414083
-3.0946431316193124,-2.9240384519389266,-0.2853270882316081,-0.6638073589055861
-1.7039143247139075,-1.0375360702443366,-1.2156542771390195,-0.4880226545377304
10.115758833741229,3.943607899916204,0.037230303457796585,-0.27086637042960504
8.798703215766407,-1.5131330420910265,-1.7599241053890275,-1.3984031582642344
3.4040675624100003,0.2575006062362407,0.7337396835600338,0.44566575968709565
-0.02810606761731679,-0.9686806427164302,-2.247578163857722,-0.16107303253957675
-9.692453176478102,5.676158179813715,0.3849304651492976,-0.36730044593294275
1.4678929402743919,-3.8214250075637355,-2.8542827488227447,0.21492672247353659
-0.8525058983304632,-0.07731448296087681,1.981608017558268,-1.154795730920842
1.3735315884943233,-1.5823619116715142,-0.5627651804607975,0.6231455945258537
-0.2891023700731871,-0.4968002915954771,1.251359253878424,1.0511180922479906
-0.908089824054523,-5.264194267464414,-0.3114518650554951,-0.28716980192384245
-0.6319911127498681,-2.528696036775335,-0.28349578695815236,-0.5112208593673638
-0.43770250464256866,-0.14370083191828928,1.0825825899325743,-0.3040269631697826
0.6180452101233348,-2.466131613061807,0.2012562042218667,-0.6035436412098647
-2.0508990892796137,-3.1535719237041135,1.3749126833256538,0.31314244078962644
-1.2337674712492077,-3.053161773776098,-1.3081584821037253,-0.39306026161762286
8.139029437559508,5.3939847201542435,1.5975001956103194,1.1454537026412737
0.7828356437022437,-0.426837648703665,-2.006550554449609,0.36688387759686486
8.240815175002036,2.902709977445193,0.08834515170345789,0.5594753230361937
-1.269777365889762,-3.8322741634739588,1.2971926656300565,-0.6355127184423178
1.933742866408074,-4.364853014912541,-2.803570957877981,-0.2137470093503466
-1.3424623617903917,-2.23823240614425,1.0245271157125284,-0.30833029684543667
-6.818617697610143,8.307261478125449,1.3252265716383647,-0.3044372599203596
-1.2237502644225382,-0.1942881157403444,3.3350797298689736,0.1405103002630668
-7.709047214326643,4.250932042779443,-1.7942255052899172,-3.4543350482043915
3.816424944489165,1.5755367839443635,0.34030036893932414,-1.2870157001229348
-3.3611612103491106,-4.095285666954667,-0.4787573256089015,0.5919158947668169
-5.543337722903052,2.640130979613009,-0.1971266086417867,4.599902149046583
